storage,ram,warranty,days_since_posted,brand_enc,model_enc,district_enc,cond_New,cond_Used,price,brand,model,district,condition
128.0,6.0,0,60,15386.073825503356,11711.031529132475,111228.6323253798,True,False,12400.0,Other,Tecno Pop 5,Trincomalee,New
128.0,6.0,0,60,97917.97445255474,87801.75465945594,100507.63829246433,False,True,75600.0,Samsung,Galaxy A53,Ratnapura,Used
128.0,8.0,0,1,257365.38849646822,280262.88759545796,103293.80948314318,False,True,250000.0,Apple,iPhone 13,Jaffna,Used
128.0,4.0,0,14,97917.97445255474,36716.2922561019,87796.20740059376,False,True,27600.0,Samsung,Galaxy A12,Batticaloa,Used
256.0,8.0,1,90,97917.97445255474,111445.16141583124,85661.14130434782,True,False,171500.0,Samsung,Galaxy A72,Gampaha,New
512.0,8.0,1,14,112310.1101226048,154967.67778937303,91916.9849169941,False,True,200700.0,Oneplus,OnePlus 10 Pro,Anuradhapura,Used
64.0,4.0,0,21,30231.324744260754,26330.44096923781,85661.14130434782,False,True,15300.0,Motorola,Moto E40,Gampaha,Used
256.0,12.0,0,90,257365.38849646822,280262.88759545796,103711.00702576112,False,True,301800.0,Apple,iPhone 13,Kandy,Used
128.0,6.0,0,30,257365.38849646822,130572.75152919091,101644.83202809989,True,False,146500.0,Apple,iPhone X,Nuwara Eliya,New
128.0,4.0,0,30,15386.073825503356,8333.520815155518,85661.14130434782,False,True,7600.0,Other,Itel A49,Gampaha,Used
128.0,6.0,0,7,69119.74921630374,89998.6629501347,85661.14130434782,True,False,95200.0,Huawei,Huawei Mate 30,Gampaha,New
32.0,2.0,0,365,97917.97445255474,40701.562497311475,71138.72690290223,True,False,23300.0,Samsung,Galaxy A13,Hambantota,New
128.0,6.0,1,21,30231.324744260754,26330.44096923781,111228.6323253798,False,True,20400.0,Motorola,Moto E40,Trincomalee,Used
64.0,6.0,1,30,27953.91566265252,25864.696434646437,103293.80948314318,False,True,20000.0,Realme,Realme 8,Jaffna,Used
128.0,8.0,1,180,69119.74921630374,72333.67827121622,103293.80948314318,True,False,87500.0,Huawei,Huawei Nova 5T,Jaffna,New
32.0,3.0,1,7,27953.91566265252,52346.56883936626,103711.00702576112,True,False,36400.0,Realme,Realme GT Neo 2,Kandy,New
128.0,4.0,0,21,30231.324744260754,34748.85656212868,95823.04900181488,False,True,20900.0,Motorola,Moto G30,Colombo,Used
256.0,8.0,0,60,69119.74921630374,72333.67827121622,85661.14130434782,False,True,71900.0,Huawei,Huawei Nova 5T,Gampaha,Used
512.0,12.0,1,21,27953.91566265252,52346.56883936626,103293.80948314318,True,False,97400.0,Realme,Realme GT Neo 2,Jaffna,New
256.0,8.0,0,7,257365.38849646822,346991.35595038394,101348.45814434181,True,False,490900.0,Apple,iPhone 14,Galle,New
128.0,6.0,0,14,69119.74921630374,76593.7240697723,77233.95897938183,False,True,68400.0,Huawei,Huawei P30,Monaragala,Used
64.0,4.0,0,30,15386.073825503356,15921.774967089843,95823.04900181488,False,True,13300.0,Other,Infinix Hot 12,Colombo,Used
256.0,6.0,0,14,97917.97445255474,63063.303347058965,110952.47148247254,True,False,88400.0,Samsung,Galaxy A32,Kurunegala,New
256.0,8.0,0,365,112310.1101226048,110106.22788148513,95823.04900181488,False,True,96800.0,Oneplus,OnePlus 9,Colombo,Used
256.0,8.0,0,60,34074.161073877825,33135.55697285718,107774.78187801622,True,False,39000.0,Vivo,Vivo Y53s,Puttalam,New
128.0,8.0,1,1,97917.97445255474,253083.3507477765,103293.80948314318,False,True,252100.0,Samsung,Galaxy S23,Jaffna,Used
32.0,2.0,0,30,39362.87425149832,47890.90705801962,95823.04900181488,False,True,23900.0,Xiaomi,Poco X3,Colombo,Used
256.0,8.0,0,21,69119.74921630374,49548.710433680935,95823.04900181488,False,True,54500.0,Huawei,Huawei P40 Lite,Colombo,Used
256.0,6.0,1,1,97917.97445255474,48782.851526856786,103293.80948314318,False,True,56500.0,Samsung,Galaxy M32,Jaffna,Used
256.0,12.0,0,0,97917.97445255474,33074.0016748767,101149.44293738395,False,True,35200.0,Samsung,Galaxy M12,Ampara,Used
64.0,6.0,0,14,69119.74921630374,95982.16308907153,82392.69750409125,False,True,75200.0,Huawei,Huawei P30 Pro,Badulla,Used
256.0,8.0,0,0,27953.91566265252,28737.602866155034,85661.14130434782,True,False,36700.0,Realme,Realme 9,Gampaha,New
64.0,4.0,0,7,15386.073825503356,11711.031529132475,103293.80948314318,False,True,8100.0,Other,Tecno Pop 5,Jaffna,Used
512.0,6.0,0,90,97917.97445255474,48782.851526856786,103293.80948314318,True,False,66300.0,Samsung,Galaxy M32,Jaffna,New
64.0,4.0,0,365,19583.721190036482,29051.97909569368,85661.14130434782,True,False,15300.0,Nokia,Nokia G20,Gampaha,New
128.0,8.0,0,4,30231.324744260754,41828.615814658624,110952.47148247254,True,False,45000.0,Motorola,Moto G62,Kurunegala,New
256.0,12.0,1,1,34074.161073877825,65264.916412581406,101348.45814434181,False,True,75400.0,Vivo,Vivo V21,Galle,Used
128.0,4.0,0,30,19583.721190036482,32502.02687313935,103293.80948314318,False,True,19700.0,Nokia,Nokia G21,Jaffna,Used
128.0,4.0,0,7,39362.87425149832,52365.87680322117,101348.45814434181,True,False,50200.0,Xiaomi,Redmi Note 11,Galle,New
256.0,6.0,1,5,15386.073825503356,15486.906190689504,95823.04900181488,False,True,18700.0,Other,Redmi 9A,Colombo,Used
128.0,4.0,0,6,97917.97445255474,169323.4803932598,95823.04900181488,True,False,148000.0,Samsung,Galaxy S21,Colombo,New
128.0,8.0,0,90,39362.87425149832,60789.304598206174,101149.44293738395,False,True,51600.0,Xiaomi,Mi 11 Lite,Ampara,Used
128.0,6.0,0,60,27953.91566265252,25864.696434646437,95823.04900181488,False,True,21000.0,Realme,Realme 8,Colombo,Used
128.0,6.0,0,30,97917.97445255474,40701.562497311475,87796.20740059376,False,True,33100.0,Samsung,Galaxy A13,Batticaloa,Used
128.0,3.0,1,7,15386.073825503356,21572.264745749373,85661.14130434782,False,True,17900.0,Other,Redmi 12,Gampaha,Used
128.0,8.0,0,7,97917.97445255474,63063.303347058965,94554.46428776065,False,True,55400.0,Samsung,Galaxy A32,Kalutara,Used
512.0,8.0,0,60,15386.073825503356,22178.497213481493,107774.78187801622,True,False,29600.0,Other,Redmi 10,Puttalam,New
32.0,4.0,0,30,40497.74011299453,43047.454393762484,77233.95897938183,False,True,21800.0,Oppo,Oppo F19,Monaragala,Used
256.0,12.0,0,90,97917.97445255474,33074.0016748767,103711.00702576112,True,False,40700.0,Samsung,Galaxy M12,Kandy,New
256.0,8.0,0,60,27953.91566265252,28737.602866155034,95823.04900181488,False,True,30300.0,Realme,Realme 9,Colombo,Used
256.0,8.0,0,14,94936.78554610761,55188.87370444853,85661.14130434782,False,True,51900.0,Sony,Sony Xperia 10,Gampaha,Used
512.0,8.0,0,2,15386.073825503356,8333.520815155518,95823.04900181488,True,False,15800.0,Other,Itel A49,Colombo,New
64.0,6.0,0,60,69119.74921630374,76593.7240697723,111228.6323253798,False,True,51200.0,Huawei,Huawei P30,Trincomalee,Used
512.0,6.0,0,180,15386.073825503356,15486.906190689504,101644.83202809989,False,True,17400.0,Other,Redmi 9A,Nuwara Eliya,Used
256.0,8.0,0,30,112310.1101226048,97091.16376285558,103293.80948314318,True,False,128100.0,Oneplus,OnePlus 9R,Jaffna,New
128.0,8.0,0,6,39362.87425149832,47890.90705801962,85661.14130434782,False,True,44700.0,Xiaomi,Poco X3,Gampaha,Used
128.0,6.0,0,0,97917.97445255474,195397.13717498505,100507.63829246433,False,True,164300.0,Samsung,Galaxy S22,Ratnapura,Used
256.0,8.0,0,6,15386.073825503356,26796.447781263545,95823.04900181488,False,True,31800.0,Other,Redmi Note 9,Colombo,Used
128.0,3.0,0,60,19583.721190036482,32502.02687313935,110952.47148247254,False,True,17300.0,Nokia,Nokia G21,Kurunegala,Used
128.0,8.0,0,21,94936.78554610761,101856.07595881139,103293.80948314318,False,True,91600.0,Sony,Sony Xperia 5 III,Jaffna,Used
64.0,6.0,1,30,15386.073825503356,21572.264745749373,95823.04900181488,False,True,18300.0,Other,Redmi 12,Colombo,Used
128.0,6.0,0,7,97917.97445255474,169323.4803932598,95823.04900181488,False,True,147000.0,Samsung,Galaxy S21,Colombo,Used
256.0,12.0,1,21,257365.38849646822,173787.27283977624,100507.63829246433,False,True,210200.0,Apple,iPhone 11,Ratnapura,Used
256.0,12.0,0,180,257365.38849646822,140339.59996967835,101348.45814434181,True,False,186100.0,Apple,iPhone XR,Galle,New
512.0,12.0,1,90,97917.97445255474,253083.3507477765,85661.14130434782,False,True,360800.0,Samsung,Galaxy S23,Gampaha,Used
128.0,4.0,0,30,40497.74011299453,37119.528191581325,85661.14130434782,False,True,24100.0,Oppo,Oppo A54,Gampaha,Used
64.0,3.0,0,60,15386.073825503356,21572.264745749373,95823.04900181488,True,False,18900.0,Other,Redmi 12,Colombo,New
128.0,4.0,0,90,27953.91566265252,21961.50860801315,95823.04900181488,True,False,19300.0,Realme,Realme C25,Colombo,New
256.0,8.0,0,4,40497.74011299453,43047.454393762484,95823.04900181488,False,True,43100.0,Oppo,Oppo F19,Colombo,Used
32.0,3.0,0,60,27953.91566265252,24676.078536864414,110952.47148247254,True,False,13700.0,Realme,Realme Narzo 50,Kurunegala,New
128.0,6.0,0,60,34074.161073877825,33135.55697285718,95823.04900181488,True,False,35700.0,Vivo,Vivo Y53s,Colombo,New
256.0,8.0,0,30,15386.073825503356,11711.031529132475,95823.04900181488,True,False,16100.0,Other,Tecno Pop 5,Colombo,New
64.0,3.0,0,2,15386.073825503356,15921.774967089843,95823.04900181488,True,False,15200.0,Other,Infinix Hot 12,Colombo,New
128.0,6.0,1,4,27953.91566265252,24676.078536864414,83246.0201484606,True,False,30500.0,Realme,Realme Narzo 50,Matara,New
128.0,8.0,0,1,69119.74921630374,95982.16308907153,85661.14130434782,False,True,96700.0,Huawei,Huawei P30 Pro,Gampaha,Used
32.0,2.0,0,14,19583.721190036482,29051.97909569368,101149.44293738395,False,True,11500.0,Nokia,Nokia G20,Ampara,Used
128.0,8.0,1,30,39362.87425149832,52365.87680322117,110952.47148247254,True,False,51600.0,Xiaomi,Redmi Note 11,Kurunegala,New
128.0,8.0,1,14,257365.38849646822,269967.6191386011,85661.14130434782,False,True,235800.0,Apple,iPhone 12 Pro,Gampaha,Used
64.0,8.0,0,21,34074.161073877825,30661.765604484175,103711.00702576112,False,True,20200.0,Vivo,Vivo Y21s,Kandy,Used
128.0,8.0,0,1,257365.38849646822,140339.59996967835,71138.72690290223,False,True,119400.0,Apple,iPhone XR,Hambantota,Used
256.0,8.0,0,60,112310.1101226048,69642.55098361245,95823.04900181488,True,False,84300.0,Oneplus,OnePlus Nord CE,Colombo,New
128.0,6.0,0,21,69119.74921630374,37019.2366409103,79284.01182438398,True,False,32400.0,Huawei,Huawei Y7a,Matale,New
128.0,6.0,0,60,257365.38849646822,346991.35595038394,115991.70105414501,True,False,317900.0,Apple,iPhone 14,Mannar,New
256.0,8.0,1,30,257365.38849646822,221074.4410842764,111228.6323253798,False,True,243900.0,Apple,iPhone 12,Trincomalee,Used
128.0,4.0,1,1,97917.97445255474,169323.4803932598,82392.69750409125,False,True,135600.0,Samsung,Galaxy S21,Badulla,Used
512.0,6.0,0,30,15386.073825503356,11711.031529132475,95823.04900181488,False,True,15900.0,Other,Tecno Pop 5,Colombo,Used
256.0,6.0,0,6,97917.97445255474,169323.4803932598,103711.00702576112,False,True,164700.0,Samsung,Galaxy S21,Kandy,Used
128.0,6.0,0,7,94936.78554610761,130871.36712056895,95823.04900181488,False,True,98600.0,Sony,Sony Xperia 1 III,Colombo,Used
32.0,3.0,0,180,15386.073825503356,8333.520815155518,85661.14130434782,False,True,5000.0,Other,Itel A49,Gampaha,Used
128.0,4.0,0,365,15386.073825503356,22178.497213481493,87796.20740059376,False,True,13200.0,Other,Redmi 10,Batticaloa,Used
64.0,4.0,1,3,15386.073825503356,15921.774967089843,94554.46428776065,True,False,18200.0,Other,Infinix Hot 12,Kalutara,New
512.0,12.0,0,365,34074.161073877825,40875.88097580751,87796.20740059376,False,True,41800.0,Vivo,Vivo Y75,Batticaloa,Used
32.0,3.0,1,90,15386.073825503356,13820.04196151102,103711.00702576112,False,True,9900.0,Other,Tecno Spark 8,Kandy,Used
128.0,8.0,1,60,97917.97445255474,63063.303347058965,95823.04900181488,True,False,78400.0,Samsung,Galaxy A32,Colombo,New
128.0,4.0,1,21,15386.073825503356,11711.031529132475,85661.14130434782,False,True,10700.0,Other,Tecno Pop 5,Gampaha,Used
64.0,4.0,1,21,69119.74921630374,72333.67827121622,95823.04900181488,False,True,47900.0,Huawei,Huawei Nova 5T,Colombo,Used
128.0,8.0,0,180,97917.97445255474,169323.4803932598,101644.83202809989,False,True,136200.0,Samsung,Galaxy S21,Nuwara Eliya,Used
256.0,8.0,0,21,69119.74921630374,76593.7240697723,93990.62876049172,False,True,82700.0,Huawei,Huawei P30,Kegalle,Used
128.0,6.0,0,90,39362.87425149832,47890.90705801962,103711.00702576112,False,True,37900.0,Xiaomi,Poco X3,Kandy,Used
256.0,8.0,0,3,39362.87425149832,57853.598596687494,95823.04900181488,True,False,68800.0,Xiaomi,Redmi Note 12,Colombo,New
32.0,3.0,0,14,27953.91566265252,21961.50860801315,101348.45814434181,True,False,12100.0,Realme,Realme C25,Galle,New
128.0,6.0,0,30,39362.87425149832,41436.801783884606,95823.04900181488,True,False,44400.0,Xiaomi,Redmi Note 10,Colombo,New
64.0,6.0,0,180,30231.324744260754,26330.44096923781,103711.00702576112,True,False,17700.0,Motorola,Moto E40,Kandy,New
32.0,3.0,0,14,97917.97445255474,87801.75465945594,95823.04900181488,False,True,49300.0,Samsung,Galaxy A53,Colombo,Used
256.0,6.0,1,0,94936.78554610761,101856.07595881139,85661.14130434782,False,True,109900.0,Sony,Sony Xperia 5 III,Gampaha,Used
128.0,4.0,1,90,94936.78554610761,130871.36712056895,85661.14130434782,False,True,97200.0,Sony,Sony Xperia 1 III,Gampaha,Used
32.0,4.0,1,14,27953.91566265252,52346.56883936626,95823.04900181488,False,True,33100.0,Realme,Realme GT Neo 2,Colombo,Used
64.0,4.0,0,21,15386.073825503356,15921.774967089843,103293.80948314318,False,True,13000.0,Other,Infinix Hot 12,Jaffna,Used
512.0,12.0,0,1,97917.97445255474,40701.562497311475,110952.47148247254,False,True,57800.0,Samsung,Galaxy A13,Kurunegala,Used
128.0,3.0,1,60,15386.073825503356,21572.264745749373,103293.80948314318,True,False,20500.0,Other,Redmi 12,Jaffna,New
256.0,12.0,0,14,69119.74921630374,95982.16308907153,82392.69750409125,False,True,123000.0,Huawei,Huawei P30 Pro,Badulla,Used
64.0,6.0,1,7,15386.073825503356,21572.264745749373,101644.83202809989,False,True,17800.0,Other,Redmi 12,Nuwara Eliya,Used
64.0,4.0,0,180,15386.073825503356,13820.04196151102,103711.00702576112,False,True,10800.0,Other,Tecno Spark 8,Kandy,Used
64.0,4.0,0,21,257365.38849646822,346991.35595038394,95823.04900181488,True,False,249300.0,Apple,iPhone 14,Colombo,New
256.0,12.0,0,180,257365.38849646822,377823.79385442554,95823.04900181488,False,True,368200.0,Apple,iPhone 13 Pro,Colombo,Used
32.0,2.0,1,60,40497.74011299453,53522.71067862169,82392.69750409125,True,False,30300.0,Oppo,Oppo A92,Badulla,New
128.0,4.0,1,90,30231.324744260754,26330.44096923781,82392.69750409125,False,True,18600.0,Motorola,Moto E40,Badulla,Used
128.0,8.0,0,30,39362.87425149832,60789.304598206174,87796.20740059376,False,True,50900.0,Xiaomi,Mi 11 Lite,Batticaloa,Used
128.0,4.0,0,30,257365.38849646822,140339.59996967835,91916.9849169941,True,False,112900.0,Apple,iPhone XR,Anuradhapura,New
256.0,8.0,1,30,257365.38849646822,140339.59996967835,71138.72690290223,False,True,157000.0,Apple,iPhone XR,Hambantota,Used
128.0,6.0,0,1,257365.38849646822,269967.6191386011,85661.14130434782,False,True,214300.0,Apple,iPhone 12 Pro,Gampaha,Used
512.0,6.0,0,90,257365.38849646822,381601.4887660484,95823.04900181488,True,False,541600.0,Apple,iPhone 15,Colombo,New
128.0,8.0,0,3,27953.91566265252,28737.602866155034,94554.46428776065,False,True,26200.0,Realme,Realme 9,Kalutara,Used
128.0,4.0,1,5,15386.073825503356,26796.447781263545,91916.9849169941,True,False,33600.0,Other,Redmi Note 9,Anuradhapura,New
64.0,6.0,0,90,34074.161073877825,27440.34868471268,103293.80948314318,False,True,19200.0,Vivo,Vivo Y33s,Jaffna,Used
128.0,6.0,0,6,97917.97445255474,36716.2922561019,94554.46428776065,True,False,35400.0,Samsung,Galaxy A12,Kalutara,New
64.0,4.0,1,7,257365.38849646822,154621.87676715612,103293.80948314318,False,True,104100.0,Apple,iPhone XS Max,Jaffna,Used
128.0,8.0,0,21,34074.161073877825,27440.34868471268,95823.04900181488,False,True,23700.0,Vivo,Vivo Y33s,Colombo,Used
64.0,4.0,0,2,257365.38849646822,140339.59996967835,85661.14130434782,False,True,86100.0,Apple,iPhone XR,Gampaha,Used
64.0,6.0,0,60,112310.1101226048,110106.22788148513,71138.72690290223,False,True,76000.0,Oneplus,OnePlus 9,Hambantota,Used
128.0,8.0,0,30,112310.1101226048,154967.67778937303,111228.6323253798,True,False,138000.0,Oneplus,OnePlus 10 Pro,Trincomalee,New
128.0,8.0,1,6,39362.87425149832,47890.90705801962,87796.20740059376,True,False,58800.0,Xiaomi,Poco X3,Batticaloa,New
128.0,4.0,0,3,257365.38849646822,130572.75152919091,101348.45814434181,False,True,95700.0,Apple,iPhone X,Galle,Used
128.0,3.0,0,14,15386.073825503356,21572.264745749373,85661.14130434782,False,True,16600.0,Other,Redmi 12,Gampaha,Used
256.0,8.0,0,14,257365.38849646822,140339.59996967835,91916.9849169941,True,False,181700.0,Apple,iPhone XR,Anuradhapura,New
256.0,6.0,0,7,112310.1101226048,97091.16376285558,95823.04900181488,False,True,89400.0,Oneplus,OnePlus 9R,Colombo,Used
128.0,4.0,0,30,97917.97445255474,33074.0016748767,85661.14130434782,False,True,25200.0,Samsung,Galaxy M12,Gampaha,Used
32.0,4.0,0,2,69119.74921630374,95982.16308907153,110952.47148247254,True,False,70300.0,Huawei,Huawei P30 Pro,Kurunegala,New
32.0,3.0,0,30,27953.91566265252,19795.34635056526,100507.63829246433,True,False,11900.0,Realme,Realme C30,Ratnapura,New
64.0,4.0,0,14,27953.91566265252,25864.696434646437,83246.0201484606,True,False,20000.0,Realme,Realme 8,Matara,New
128.0,6.0,1,90,97917.97445255474,48782.851526856786,95823.04900181488,True,False,51000.0,Samsung,Galaxy M32,Colombo,New
64.0,4.0,1,7,15386.073825503356,13820.04196151102,124420.06610992628,False,True,13000.0,Other,Tecno Spark 8,Mullaitivu,Used
64.0,6.0,0,60,39362.87425149832,31900.139324537093,95823.04900181488,True,False,21700.0,Xiaomi,Redmi 12C,Colombo,New
256.0,12.0,1,60,112310.1101226048,154967.67778937303,101348.45814434181,False,True,174900.0,Oneplus,OnePlus 10 Pro,Galle,Used
256.0,8.0,0,180,97917.97445255474,63063.303347058965,82392.69750409125,True,False,89900.0,Samsung,Galaxy A32,Badulla,New
512.0,8.0,0,1,112310.1101226048,110106.22788148513,103711.00702576112,True,False,169100.0,Oneplus,OnePlus 9,Kandy,New
128.0,6.0,0,7,27953.91566265252,24676.078536864414,94554.46428776065,False,True,19500.0,Realme,Realme Narzo 50,Kalutara,Used
128.0,4.0,0,180,15386.073825503356,26796.447781263545,93990.62876049172,True,False,23500.0,Other,Redmi Note 9,Kegalle,New
256.0,8.0,1,30,97917.97445255474,253083.3507477765,107774.78187801622,False,True,308700.0,Samsung,Galaxy S23,Puttalam,Used
128.0,6.0,0,365,69119.74921630374,49548.710433680935,85661.14130434782,False,True,35900.0,Huawei,Huawei P40 Lite,Gampaha,Used
256.0,6.0,0,60,40497.74011299453,27691.00502306108,83246.0201484606,False,True,22400.0,Oppo,Oppo A16,Matara,Used
256.0,6.0,0,5,97917.97445255474,253083.3507477765,101644.83202809989,True,False,299300.0,Samsung,Galaxy S23,Nuwara Eliya,New
128.0,6.0,1,30,15386.073825503356,26796.447781263545,103711.00702576112,False,True,25700.0,Other,Redmi Note 9,Kandy,Used
128.0,6.0,1,90,112310.1101226048,110106.22788148513,85661.14130434782,False,True,99600.0,Oneplus,OnePlus 9,Gampaha,Used
64.0,8.0,0,365,97917.97445255474,36716.2922561019,103711.00702576112,True,False,32200.0,Samsung,Galaxy A12,Kandy,New
128.0,6.0,1,180,40497.74011299453,42694.96437108665,101348.45814434181,False,True,37900.0,Oppo,Oppo A74,Galle,Used
64.0,8.0,0,21,69119.74921630374,37019.2366409103,110952.47148247254,True,False,29000.0,Huawei,Huawei Y7a,Kurunegala,New
128.0,8.0,0,14,94936.78554610761,130871.36712056895,95823.04900181488,True,False,146200.0,Sony,Sony Xperia 1 III,Colombo,New
512.0,8.0,0,90,34074.161073877825,27440.34868471268,107774.78187801622,True,False,47800.0,Vivo,Vivo Y33s,Puttalam,New
512.0,6.0,0,4,15386.073825503356,15921.774967089843,83246.0201484606,False,True,23300.0,Other,Infinix Hot 12,Matara,Used
64.0,6.0,1,21,40497.74011299453,35090.253383405914,83246.0201484606,False,True,28500.0,Oppo,Oppo A57,Matara,Used
256.0,6.0,0,1,27953.91566265252,25864.696434646437,95823.04900181488,False,True,26800.0,Realme,Realme 8,Colombo,Used
128.0,8.0,0,14,112310.1101226048,69642.55098361245,101644.83202809989,False,True,49900.0,Oneplus,OnePlus Nord CE,Nuwara Eliya,Used
256.0,6.0,0,365,97917.97445255474,253083.3507477765,103711.00702576112,False,True,209900.0,Samsung,Galaxy S23,Kandy,Used
64.0,6.0,0,90,27953.91566265252,19795.34635056526,94554.46428776065,True,False,12900.0,Realme,Realme C30,Kalutara,New
128.0,4.0,0,14,39362.87425149832,41436.801783884606,101644.83202809989,False,True,33100.0,Xiaomi,Redmi Note 10,Nuwara Eliya,Used
256.0,8.0,0,1,97917.97445255474,81014.33059306446,85661.14130434782,False,True,85800.0,Samsung,Galaxy A52,Gampaha,Used
128.0,8.0,0,1,40497.74011299453,53522.71067862169,85661.14130434782,False,True,42700.0,Oppo,Oppo A92,Gampaha,Used
512.0,8.0,0,30,97917.97445255474,253083.3507477765,95823.04900181488,True,False,425000.0,Samsung,Galaxy S23,Colombo,New
128.0,6.0,1,0,97917.97445255474,48782.851526856786,85661.14130434782,False,True,47000.0,Samsung,Galaxy M32,Gampaha,Used
64.0,8.0,1,90,34074.161073877825,33135.55697285718,95823.04900181488,False,True,24800.0,Vivo,Vivo Y53s,Colombo,Used
128.0,4.0,0,30,97917.97445255474,169323.4803932598,85661.14130434782,False,True,129600.0,Samsung,Galaxy S21,Gampaha,Used
256.0,12.0,0,180,34074.161073877825,65264.916412581406,83246.0201484606,False,True,62300.0,Vivo,Vivo V21,Matara,Used
256.0,8.0,0,0,257365.38849646822,130572.75152919091,115991.70105414501,True,False,186600.0,Apple,iPhone X,Mannar,New
64.0,4.0,0,180,97917.97445255474,87801.75465945594,110952.47148247254,True,False,64000.0,Samsung,Galaxy A53,Kurunegala,New
64.0,4.0,0,7,97917.97445255474,169323.4803932598,111717.76085735158,False,True,107400.0,Samsung,Galaxy S21,Unknown,Used
32.0,4.0,1,14,97917.97445255474,253083.3507477765,95823.04900181488,False,True,145000.0,Samsung,Galaxy S23,Colombo,Used
256.0,8.0,0,60,97917.97445255474,81014.33059306446,77233.95897938183,True,False,104300.0,Samsung,Galaxy A52,Monaragala,New
64.0,8.0,0,6,40497.74011299453,35090.253383405914,71138.72690290223,False,True,27100.0,Oppo,Oppo A57,Hambantota,Used
128.0,4.0,1,180,34074.161073877825,27440.34868471268,102917.33403588989,False,True,21900.0,Vivo,Vivo Y33s,Kilinochchi,Used
32.0,3.0,0,5,39362.87425149832,60789.304598206174,110952.47148247254,False,True,30700.0,Xiaomi,Mi 11 Lite,Kurunegala,Used
256.0,4.0,0,1,19583.721190036482,30429.332986661073,95823.04900181488,True,False,31200.0,Nokia,Nokia 5.4,Colombo,New
128.0,3.0,0,7,15386.073825503356,13820.04196151102,95823.04900181488,True,False,18000.0,Other,Tecno Spark 8,Colombo,New
256.0,6.0,0,6,112310.1101226048,154967.67778937303,91916.9849169941,True,False,173600.0,Oneplus,OnePlus 10 Pro,Anuradhapura,New
32.0,3.0,1,21,30231.324744260754,26330.44096923781,95823.04900181488,False,True,13700.0,Motorola,Moto E40,Colombo,Used
32.0,4.0,1,14,39362.87425149832,40934.060610937835,85661.14130434782,False,True,25800.0,Xiaomi,Poco M4 Pro,Gampaha,Used
128.0,8.0,1,2,69119.74921630374,37019.2366409103,103293.80948314318,True,False,38000.0,Huawei,Huawei Y7a,Jaffna,New
128.0,8.0,0,90,257365.38849646822,140339.59996967835,101348.45814434181,False,True,111800.0,Apple,iPhone XR,Galle,Used
128.0,6.0,0,0,40497.74011299453,37119.528191581325,95823.04900181488,True,False,38200.0,Oppo,Oppo A54,Colombo,New
256.0,12.0,1,365,257365.38849646822,173787.27283977624,85661.14130434782,True,False,210200.0,Apple,iPhone 11,Gampaha,New
512.0,8.0,0,30,27953.91566265252,21961.50860801315,87796.20740059376,True,False,27600.0,Realme,Realme C25,Batticaloa,New
64.0,8.0,0,365,69119.74921630374,76593.7240697723,71138.72690290223,False,True,44200.0,Huawei,Huawei P30,Hambantota,Used
512.0,12.0,1,2,257365.38849646822,377823.79385442554,95823.04900181488,True,False,633700.0,Apple,iPhone 13 Pro,Colombo,New
256.0,8.0,0,30,97917.97445255474,54188.93971904517,87796.20740059376,False,True,55300.0,Samsung,Galaxy A23,Batticaloa,Used
128.0,4.0,0,0,19583.721190036482,30429.332986661073,95823.04900181488,False,True,22000.0,Nokia,Nokia 5.4,Colombo,Used
256.0,12.0,1,60,97917.97445255474,48782.851526856786,85661.14130434782,False,True,60100.0,Samsung,Galaxy M32,Gampaha,Used
128.0,6.0,0,0,30231.324744260754,26330.44096923781,95823.04900181488,True,False,23900.0,Motorola,Moto E40,Colombo,New
64.0,6.0,0,14,30231.324744260754,41828.615814658624,82392.69750409125,True,False,29900.0,Motorola,Moto G62,Badulla,New
128.0,8.0,0,90,97917.97445255474,54188.93971904517,85661.14130434782,True,False,54800.0,Samsung,Galaxy A23,Gampaha,New
512.0,12.0,1,21,97917.97445255474,253083.3507477765,110952.47148247254,True,False,531100.0,Samsung,Galaxy S23,Kurunegala,New
128.0,8.0,0,180,97917.97445255474,81014.33059306446,101149.44293738395,True,False,78300.0,Samsung,Galaxy A52,Ampara,New
128.0,3.0,0,7,15386.073825503356,15486.906190689504,110952.47148247254,False,True,11400.0,Other,Redmi 9A,Kurunegala,Used
64.0,4.0,1,21,15386.073825503356,15921.774967089843,91916.9849169941,True,False,19900.0,Other,Infinix Hot 12,Anuradhapura,New
256.0,6.0,0,4,112310.1101226048,110106.22788148513,100507.63829246433,False,True,110900.0,Oneplus,OnePlus 9,Ratnapura,Used
128.0,4.0,0,14,34074.161073877825,40875.88097580751,95823.04900181488,False,True,29900.0,Vivo,Vivo Y75,Colombo,Used
256.0,6.0,1,365,39362.87425149832,47890.90705801962,83246.0201484606,False,True,46400.0,Xiaomi,Poco X3,Matara,Used
128.0,6.0,0,90,15386.073825503356,13820.04196151102,101644.83202809989,True,False,17400.0,Other,Tecno Spark 8,Nuwara Eliya,New
128.0,6.0,1,30,94936.78554610761,55188.87370444853,103711.00702576112,False,True,42100.0,Sony,Sony Xperia 10,Kandy,Used
64.0,6.0,0,90,97917.97445255474,36716.2922561019,103711.00702576112,True,False,28500.0,Samsung,Galaxy A12,Kandy,New
128.0,4.0,0,60,15386.073825503356,8333.520815155518,79284.01182438398,False,True,7600.0,Other,Itel A49,Matale,Used
